tweet_id,user_id,username,name,first_name,last_name,full_text,view_count,bookmark_count,favorite_count,reply_count,retweet_count,quote_count,bookmarked,favorited,retweeted,created_at,user_mentions,location,bio,website,websites,can_dm,can_media_tag,is_quote_status,lang,followers_count,following_count,media_count,statuses_count,favourites_count,listed_count,fast_followers_count,normal_followers_count,followed_by,following,profile_banner_url,profile_url,avatar_url,verified,is_blue_verified,user_created_at
1808201375559368741,2816668044,Dr_ongau1osoro,Dr.Ongau_Osoro,Dr.Ongau_Osoro,,"It’s about time we use the right words. Ruto is NOT a wise man, He is a CUNNING man. He is skilled in deceit and evasive techniques to the extent that he is unable to distinguish between the truth and a lie.",7,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 11:09:37 PM",,,The guy you call when you're in dire need,,,FALSE,TRUE,FALSE,en,142,588,25,1203,2825,0,0,142,,,,https://www.x.com/Dr_ongau1osoro,https://pbs.twimg.com/profile_images/896828879041593345/zUqBeqHr_normal.jpg,FALSE,FALSE,"9/18/2014, 2:30:17 PM"
1808200439621353549,1556177819708833792,JosephMnyore,Mnyore Joseph,Mnyore,Joseph,"@NationAfrica You like lies, Ruto publicly said he is taking a pay cut",57,0,0,1,0,0,FALSE,FALSE,FALSE,"7/2/2024, 11:05:54 PM",NationAfrica,"Arusha, Tanzania","Socrates Investment Limited, Socrates School, Amene College, SimbaEuro, Mnyore Academy, MNYORE EMPIRE.",,,FALSE,TRUE,FALSE,en,2356,2568,1054,7856,1232,2,0,2356,,,https://pbs.twimg.com/profile_banners/1556177819708833792/1678200075,https://www.x.com/JosephMnyore,https://pbs.twimg.com/profile_images/1741090859020341248/m4sM-jus_normal.jpg,FALSE,FALSE,"8/7/2022, 12:18:27 PM"
1808199256882201065,1693003751810813952,MwendaAlex92373,Alexander,Alexander,,@abuga_makori What we want is people like you to get off the affairs of the the government. It's the likes of you who are making matters worse for Ruto. By the way why are you paid with the tax payers money to spin lies and propaganda.What position you hold in the presidential communication.,19,0,1,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 11:01:12 PM",abuga_makori,,Business administration,,,TRUE,TRUE,FALSE,en,100,181,4,1477,499,1,0,100,,,,https://www.x.com/MwendaAlex92373,https://pbs.twimg.com/profile_images/1693004174194028544/P1v_Z4Ue_normal.png,FALSE,FALSE,"8/20/2023, 1:57:04 AM"
1808198182490243355,976390240020713473,AutonicsKenya,Autonics Kenya,Autonics,Kenya,@Time_SRT_News Hiyo idea ya space just makes us look desparate. As for now hata siwezitaka kuskiza sauti ya huyo Ruto. Huyo msee ni kama huwa akifungua mdomo then he manipulates your mind. Lies lies lies lies ×1000,185,0,3,0,1,0,FALSE,FALSE,FALSE,"7/2/2024, 10:56:56 PM",Time_SRT_News,"Nairobi, Kenya","Quality you can trust. Prices you can afford.
Upgrade your ride, drive in style.
Deliveries and Customer Collection.
CALL 0748867780",https://wa.me/message/7G3VQJNKQ42ME1,https://wa.me/message/7G3VQJNKQ42ME1,TRUE,TRUE,FALSE,tl,196,262,96,595,431,0,0,196,,,https://pbs.twimg.com/profile_banners/976390240020713473/1716328961,https://www.x.com/AutonicsKenya,https://pbs.twimg.com/profile_images/1779787991382155264/zkFkNAqo_normal.jpg,FALSE,FALSE,"3/21/2018, 2:29:08 PM"
1808193767976878411,2611091325,teega_ti,SoaringT🦅,SoaringT🦅,,"@KindikiKithure You speak the same language with Ruto lies and propaganda.
You have intelligence and security ,why dont you go directly to the financiers of the protest instead of coming here to tell us.
We know the govt hires goons to vandalize and steal people's property.",7,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 10:39:23 PM",KindikiKithure,Everywhere,"Put God first||Seek His Righteousness||| Pray without ceasing||||Be focus, determine and resilient.
1st Thessalonians 5:16-17",http://www.soaringeagle.com,http://www.soaringeagle.com,TRUE,TRUE,FALSE,en,680,589,232,9714,41873,0,0,680,,,,https://www.x.com/teega_ti,https://pbs.twimg.com/profile_images/1561636516446834688/lMcrBvKU_normal.jpg,FALSE,FALSE,"6/15/2014, 3:41:28 PM"
1808192796529918259,20705394,murrayk1,The Next Big Thing,The,Next Big Thing,"@JamesKWaNjeri So many Fires that Ruto is Putting out at the Same time 
Mara Lawyers ,Finance Bill, Gen Z's, Goons ,Gachagua, Uhuru ,Raila, illuminati, Russia , Wagner Group , Sonko , Sakaja , Mungiki ,Miguna , X Spaces ,His own Lies ,Hubris ,Callousness &amp; Ignorance ,Palace Jesters , Bloggers",176,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 10:35:31 PM",JamesKWaNjeri,"London, England","Technician & Consultant ,
Aspiring Farmer ,Life Long Learner , Pragmatic Social Critic ,Critical Thinker,Letter Writer 
Philosophy True to God ,Self & Country .",,,TRUE,FALSE,FALSE,en,273,947,98,10495,1336,1,0,273,,,,https://www.x.com/murrayk1,https://pbs.twimg.com/profile_images/649645349406142464/lebos6ss_normal.jpg,FALSE,FALSE,"2/13/2009, 12:02:34 AM"
1808192363774595151,1284454107902877698,ATukowengi,Alex TukoWengi,Alex,TukoWengi,Walai William Ruto you lie,14,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 10:33:48 PM",,,Music And Sports🎧⚽,,,FALSE,FALSE,TRUE,en,340,251,146,7652,17671,1,0,340,,,https://pbs.twimg.com/profile_banners/1284454107902877698/1628664890,https://www.x.com/ATukowengi,https://pbs.twimg.com/profile_images/1409933469258559503/R2KBhDOF_normal.jpg,FALSE,FALSE,"7/18/2020, 4:45:19 PM"
1808191267454464314,1798972244133392384,mwan36265,Jacton Mwaniki,Jacton,Mwaniki,@butrose_yano @BiancaNaom1 Ruto is and will still be our preferred president. Who else do you have in mind as an alternative? These are evil days of lies. They will propose a worst coward.,3,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 10:29:27 PM",butrose_yano; BiancaNaom1,,,,,FALSE,TRUE,FALSE,en,0,11,0,24,15,0,0,0,,,,https://www.x.com/mwan36265,https://pbs.twimg.com/profile_images/1798972500606664704/-ALWH0Yw_normal.jpg,FALSE,FALSE,"6/7/2024, 11:57:21 AM"
1808190772107256207,333944125,Aroncheruiyotk,Aron Cheruiyot,Aron,Cheruiyot,"@MigunaMiguna @WilliamsRuto @StateHouseKenya Those are lies. At your age you should be trusted. Then again, president ruto is not Pasaris. #tumechokamiguna",7,0,1,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 10:27:29 PM",MigunaMiguna; WilliamsRuto; StateHouseKenya,Karen,"Financial Analyst, Forensic Accountant, CPA",,,FALSE,TRUE,FALSE,en,919,1633,208,2897,1674,0,0,919,,,,https://www.x.com/Aroncheruiyotk,https://pbs.twimg.com/profile_images/1042075278648983552/maQ-G69r_normal.jpg,FALSE,FALSE,"7/12/2011, 3:07:38 PM"
1808187921645646312,1221128828447264769,skueed_,Skueed,Skueed,,@bonifacemwangi It can't be Ruto juu jamaa will lie about their payment,1129,0,3,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 10:16:09 PM",bonifacemwangi,,"Chief lame puns
|| Banters. Plot twists. #Cityzen FOURever💪🏾💙",,,TRUE,TRUE,FALSE,en,3734,3029,370,17283,24568,0,0,3734,,,https://pbs.twimg.com/profile_banners/1221128828447264769/1714821575,https://www.x.com/skueed_,https://pbs.twimg.com/profile_images/1604221297197813761/os0FmlSk_normal.jpg,FALSE,TRUE,"1/25/2020, 10:53:09 PM"
1808184739909754901,730127461887975424,MbaiAlfred,Mbai Alfred,Mbai,Alfred,"Ruto has played this move before either the 16% tax on bread. 

He's now threatening to increase salaries. In the next few days, the president and executive plus MPs will say no to the pay rise. Theyll lie to Kenyans that they rejected salaries because they care. 
#RutoMustago",32,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 10:03:31 PM",,Kenya,To Everyone Who Breaks Unjust Laws,http://www.alfredmbai.com,http://www.alfredmbai.com,FALSE,TRUE,FALSE,en,1570,692,160,1842,539,0,0,1570,,,https://pbs.twimg.com/profile_banners/730127461887975424/1706096863,https://www.x.com/MbaiAlfred,https://pbs.twimg.com/profile_images/1750123199986094080/4zae0-Bj_normal.jpg,FALSE,FALSE,"5/11/2016, 1:08:46 AM"
1808183247953953214,962353106959945728,SakinaSamuels,Sakina Samuels,Sakina,Samuels,"@Kenyans Huyu @AbabuNamwamba is the most useless cabinet Secretary in the history of this country, lies and PR tu mtu meffi! Ruto alidhani kizungu ndio performance tu kwani?",9,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:57:35 PM",Kenyans; AbabuNamwamba,,Nothing is more beautiful than a woman who doesn't pretend to something she's not.,,,FALSE,TRUE,FALSE,en,1193,1500,46,3675,1384,0,0,1193,,,,https://www.x.com/SakinaSamuels,https://pbs.twimg.com/profile_images/1161548611303424001/eDNNlFFb_normal.jpg,FALSE,FALSE,"2/10/2018, 8:50:35 PM"
1808182612101386717,1687026899854184448,ChiziziDuncan,Chizizi Duncan,Chizizi,Duncan,"@wapius_zip @ntvkenya They are telling us the hypocrisy of ruto. You wanted them to tell lies like ruto is doing?
Shame on you 

Ruto is a liar. This is why he must go. Protests must continue",6,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:55:03 PM",wapius_zip; ntvkenya,,,,,FALSE,FALSE,FALSE,en,152,898,1,730,700,0,0,152,,,,https://www.x.com/ChiziziDuncan,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,FALSE,FALSE,"8/3/2023, 2:05:56 PM"
1808182122806395130,740533084060258304,terrikibiriti,TerriAnn Kibiriti,TerriAnn,Kibiriti,"Assuming for a moment that this is true 

Would it change the minds of the police that Ruto is genuinely an evil person that he would go to the extent of killing them to prove a lie ?????",149,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:53:07 PM",,,"Look.. I choose peace but , say... 
Don't walk up on me wrong..
This Tea and Incense can turn into 
Colt 45 and Newports if NEED be.. OK?",,,FALSE,FALSE,TRUE,en,9811,1691,9905,538815,8739,24,0,9811,,,https://pbs.twimg.com/profile_banners/740533084060258304/1635738120,https://www.x.com/terrikibiriti,https://pbs.twimg.com/profile_images/1579547556090085377/VwygbSjl_normal.jpg,FALSE,FALSE,"6/8/2016, 6:17:00 PM"
1808180188108230971,1637942811986219009,MakasamoBonny,bonny samo,bonny,samo,"@Belive_Kinuthia Ruto lies all the time, and that's his nature.",5,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:45:25 PM",Belive_Kinuthia,,,,,FALSE,TRUE,FALSE,en,12,17,0,68,2418,0,0,12,,,,https://www.x.com/MakasamoBonny,https://pbs.twimg.com/profile_images/1637944359319482376/vEhnUZIe_normal.jpg,FALSE,FALSE,"3/21/2023, 3:23:18 AM"
1808180132537897334,1041301931862511616,TmKeiyot,ARAP KEIYOT™️🇰🇪,ARAP,KEIYOT™️🇰🇪,"@jamessmat James smart you have been posting fake news and inciteful information just because you hate William ruto.. last week you said there's massacre in githurai which turned out to be lies
Shame on you Mr James propagandist smart",28,0,0,1,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:45:12 PM",jamessmat,Nairobi,"Son of Jos&He, Christian,village boy

When God gives you a new beginning, don’t repeat old mistakes.",http://Erastus.com,http://Erastus.com,TRUE,TRUE,FALSE,en,518,506,147,5311,5600,1,0,518,,,,https://www.x.com/TmKeiyot,https://pbs.twimg.com/profile_images/1742581210373623809/hejJp0w0_normal.jpg,FALSE,FALSE,"9/16/2018, 5:25:01 PM"
1808179507670798771,4919944120,daudi35,H-,H-,,The damage and looting that has happened today is because of the Government and the blame lies squarely with Ruto. #RutoMustGo #OccupyCBDTuesday #OccupyChurches,157,0,1,0,1,0,FALSE,FALSE,FALSE,"7/2/2024, 9:42:43 PM",,"Nairobi, Kenya",Liverpool❤️,,,TRUE,TRUE,FALSE,en,196,585,44,1150,3803,23,0,196,,,https://pbs.twimg.com/profile_banners/4919944120/1715984011,https://www.x.com/daudi35,https://pbs.twimg.com/profile_images/1791592855732989952/To-7Z1_u_normal.jpg,FALSE,FALSE,"2/16/2016, 9:09:28 PM"
1808178060144877794,1612801932061540355,NyachwayaAlex,Dakitare Ordinare,Dakitare,Ordinare,"@Kenyans Another lie. If Ruto is not lying, then he's lying.",0,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:36:58 PM",Kenyans,Nairobi,I am me.,http://www.dakitareordinare.com,http://www.dakitareordinare.com,FALSE,TRUE,FALSE,en,15,138,111,1758,5,0,0,15,,,https://pbs.twimg.com/profile_banners/1612801932061540355/1676179836,https://www.x.com/NyachwayaAlex,https://pbs.twimg.com/profile_images/1624641938119880704/qR4kboQC_normal.jpg,FALSE,FALSE,"1/10/2023, 6:22:41 PM"
1808176002138320983,973413457952432129,Peterndegwa1234,Peter ngugi,Peter,ngugi,Those are the fools who are activating arnachy to show ruto that they know everything. Try all means and we shall add more efforts as you lie to your liar.,6,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:28:47 PM",,"Nairobi, Kenya",Mawe ngumu,,,FALSE,TRUE,TRUE,en,21,102,22,747,170,0,0,21,,,https://pbs.twimg.com/profile_banners/973413457952432129/1675666874,https://www.x.com/Peterndegwa1234,https://pbs.twimg.com/profile_images/1624275235229892610/YyhxbzNz_normal.jpg,FALSE,FALSE,"3/13/2018, 9:20:28 AM"
1808175994701815890,1744429491655512064,tiktok_bes72925,best tiktok videos,best,tiktok videos,"@MarthaKarua You just lie like Ruto , you are all the same.Businesss are being destroyed but you talk shit.",17,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:28:46 PM",MarthaKarua,,,,,FALSE,TRUE,FALSE,en,2,1,0,7,153,0,0,2,,,,https://www.x.com/tiktok_bes72925,https://pbs.twimg.com/profile_images/1744429756492173312/NYwzqdd0_normal.jpg,FALSE,FALSE,"1/8/2024, 11:43:58 PM"
1808172085102985547,278436903,ElavisaMM,Elavisa Maureen,Elavisa,Maureen,"RUTO LIES all the time. 
And all the time RUTO LIES.
#RutoMustGo
#RutoMustGo
#RutoMustGo
#RutoMustGo
#RutoMustGo",21,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:13:13 PM",,Kenya; Germany; Switzerland,Kenyan;Advocate;Human Rights;Believer;Feminist;Food lover; Book junkie;Travel enthusiast;Extrovert;Risk taker;Dreamer;Yogi ;Natural hair;,,,FALSE,TRUE,TRUE,en,376,464,81,2801,1747,1,0,376,,,https://pbs.twimg.com/profile_banners/278436903/1598366444,https://www.x.com/ElavisaMM,https://pbs.twimg.com/profile_images/1335000275560652800/wLOCLgSA_normal.jpg,FALSE,FALSE,"4/7/2011, 1:24:00 PM"
1808170124290990252,3027990093,EmjaySnr,Emjay Snr,Emjay,Snr,"@RobertAlai Keep dining and whining with ruto kula handouts to peddle lies meant to divert the peoples focus, this country needs proper leadership",6,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:05:26 PM",RobertAlai,Nairobi-Kenya,"Economist..Farmer...Entrepreneur.. Broker Financial Advisor....Interior designer
 Footballer..Staunch Christian ...believes in the right",,,TRUE,FALSE,FALSE,en,344,119,172,2396,19478,0,0,344,,,https://pbs.twimg.com/profile_banners/3027990093/1638026374,https://www.x.com/EmjaySnr,https://pbs.twimg.com/profile_images/1225909288637517830/ZAHJRHu6_normal.jpg,FALSE,FALSE,"2/10/2015, 4:43:06 PM"
1808169975515172924,1455101063774838788,ENewsBlogKenya,E! News Blog 🇰🇪,E!,News Blog 🇰🇪,RUTO lies again as he says he was the one who asked church leaders to ban politicians from the ALTAR – This will anger GEN Z more https://t.co/hGP7zKhr0G,11,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 9:04:50 PM",,Nairobi,"Your home of news, politics, entertainment, features, gossip and much more",https://enewskenya.blogspot.com/,https://enewskenya.blogspot.com/,FALSE,TRUE,FALSE,en,123,65,79,7644,1,0,0,123,,,https://pbs.twimg.com/profile_banners/1455101063774838788/1695915036,https://www.x.com/ENewsBlogKenya,https://pbs.twimg.com/profile_images/1707417518887854080/sLeEP8bD_normal.jpg,FALSE,FALSE,"11/1/2021, 2:15:27 PM"
1808167248042864816,2545106657,RealGathos,gkiema@Gathos,gkiema@Gathos,,@abuga_makori And who is sponsoring you to spread these LIES??? Ruto?,9,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:54:00 PM",abuga_makori,,I am tenacious,,,FALSE,TRUE,FALSE,en,196,26,0,2828,33544,0,0,196,,,,https://www.x.com/RealGathos,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,FALSE,FALSE,"5/13/2014, 5:56:47 PM"
1808166205498216800,1481559972785836034,tweetfrommelloh,𝐃𝐨𝐧_𝐦𝐞𝐥𝐥𝐨𝐡™,𝐃𝐨𝐧_𝐦𝐞𝐥𝐥𝐨𝐡™,,"Who is the father of lies
The Dev!l Ruto https://t.co/NsZq7uL0OQ",1039,0,62,8,43,0,FALSE,FALSE,FALSE,"7/2/2024, 8:49:52 PM",,𝐌𝐞𝐦𝐞𝐥𝐨𝐫𝐝🏌️,God first 🙏 Jesus Christ my Lord my God💯@LFC 🏟️ @WWE 🤼 @_nikotipsy_ meme ikikubamba weka hapa 0780331753,,,TRUE,TRUE,FALSE,en,27340,2129,2481,148574,200303,6,0,27340,,,https://pbs.twimg.com/profile_banners/1481559972785836034/1716522577,https://www.x.com/tweetfrommelloh,https://pbs.twimg.com/profile_images/1806946761275043840/5NqpG28A_normal.jpg,FALSE,FALSE,"1/13/2022, 2:33:57 PM"
1808165925280972909,282002853,ogotjohn,Jamur25,Jamur25,,@citizentvkenya The same churches Ruto used to preach his lies to the people of Central.,52,0,1,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:48:45 PM",citizentvkenya,"Nairobi, Kenya","The Son of Margaret &Joseph. Security expert.
ISO certified Manchester United. Living a drug and substance abuse free life. 
Ja Mur Ng'iya.",http://www.facebook.com/ogotj,http://www.facebook.com/ogotj,FALSE,FALSE,FALSE,en,243,38,369,11077,5488,2,0,243,,,https://pbs.twimg.com/profile_banners/282002853/1674331419,https://www.x.com/ogotjohn,https://pbs.twimg.com/profile_images/1616889285075935232/4IcvekVu_normal.jpg,FALSE,FALSE,"4/14/2011, 4:30:36 PM"
1808165112500412608,1113944160,ochiengmugah,Ochigah,Ochigah,,@ItsMutai Your ruto can never be trusted. All that which comes from his mouth are LIES,1,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:45:31 PM",ItsMutai,Kisumu,Male,http://www.kmet.co.ke,http://www.kmet.co.ke,FALSE,TRUE,FALSE,en,109,369,384,5052,1106,0,0,109,,,,https://www.x.com/ochiengmugah,https://pbs.twimg.com/profile_images/3285733930/363667d1e4abb931a7654bb80ddf6bc0_normal.jpeg,FALSE,FALSE,"1/23/2013, 2:39:29 PM"
1808163132566548981,733013024156483585,Hagi_Less_Ki,Sam Kihagi,Sam,Kihagi,@omwambaKE Lies and more lies #ruto,2,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:37:39 PM",omwambaKE,"Nairobi, Kenya","If you understand philosophy, you are living",,,FALSE,TRUE,FALSE,en,8,16,0,31,254,0,0,8,,,,https://www.x.com/Hagi_Less_Ki,https://pbs.twimg.com/profile_images/1566930980115456000/pvgBZxKq_normal.jpg,FALSE,FALSE,"5/19/2016, 12:14:58 AM"
1808162460941054427,1568962014176763909,popo_elvis,Mobutu Balobi,Mobutu,Balobi,@Honcalebamisi Caleb ebu angalia hii picha vizuri ..hata wewe na hio aklili yako unadhani ruto can just wake up one morning n say i resign...tukue wangwana ...lets not lie to this kids .... https://t.co/YE28ZZNI1S,62,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:34:59 PM",Honcalebamisi,,pastor at sabinajoy fellowship centre ...s💙💙🧢🧢,,,FALSE,TRUE,FALSE,tl,190,128,1230,2911,8341,0,0,190,,,https://pbs.twimg.com/profile_banners/1568962014176763909/1666448229,https://www.x.com/popo_elvis,https://pbs.twimg.com/profile_images/1684654447169806337/n0dRvRtd_normal.jpg,FALSE,FALSE,"9/11/2022, 6:58:27 PM"
1808160692819677255,2499000032,sydneybakasi,JOHN 1:1-3)(3:16) 🇲🇼,JOHN,1:1-3)(3:16) 🇲🇼,"@mmnjug We ve one same like Ruto in Malawi .. murderers, corrupt and full of lies.. all talk with no substance just enriching themselves and their cronies. Let’s make sure we flash them, they ain’t worthy to be leaders of any nation",8,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:27:57 PM",mmnjug,Malawi,"Am a favoured one cos of Him thats why am still alive today..a living testimony of His grace n favour.. thats me,..!! Jesus is God bar None 🙌🙏",,,FALSE,TRUE,FALSE,en,592,1075,101,26246,25097,3,0,592,,,https://pbs.twimg.com/profile_banners/2499000032/1420758011,https://www.x.com/sydneybakasi,https://pbs.twimg.com/profile_images/1558339317436760064/8S-OOc6__normal.jpg,FALSE,FALSE,"5/16/2014, 7:16:43 PM"
1808160293299601489,1612763683809001472,MrGEO01,DauDuSheshi🇪🇭🇳🇬🇦🇪,DauDuSheshi🇪🇭🇳🇬🇦🇪,,"Blunt lie.

Taxation never grows economy but production does.

He talks about farmers, take a look at what Niger State us doing was it through finance Bill?

Which among the great progressive Nations ever adopted this means ?

Ruto is just a physiological failure",83,0,0,0,0,1,FALSE,FALSE,FALSE,"7/2/2024, 8:26:22 PM",,🏁,"I am a Nigerian with potentials of unlocking the true Nigeria of our dreams.

I stand for unity of Nigeria as people with same goal.

I am a Muslim",,,FALSE,TRUE,TRUE,en,908,3050,827,66735,152626,3,0,908,,,https://pbs.twimg.com/profile_banners/1612763683809001472/1718117639,https://www.x.com/MrGEO01,https://pbs.twimg.com/profile_images/1800540169717592064/8eAZIw3J_normal.jpg,FALSE,FALSE,"1/10/2023, 3:50:27 PM"
1808159523367968795,1055368828937494533,Chillekwang,E.F. Nakudei,E.F.,Nakudei,"@AokoOtieno_ Everyone lies, Ruto lies, Aoko lies. 
Conclusion #RutoMustGoNow",245,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:23:19 PM",AokoOtieno_,,"Son of Nomad|Resilience|ICT expert||
Arsenal Fan",,,FALSE,TRUE,FALSE,en,587,909,37,780,343,0,0,587,,,https://pbs.twimg.com/profile_banners/1055368828937494533/1689492848,https://www.x.com/Chillekwang,https://pbs.twimg.com/profile_images/1680480919579238402/UHsTUMKt_normal.jpg,FALSE,FALSE,"10/25/2018, 1:01:51 PM"
1808158111334596811,141192391,goonerobra,O'Bryan Morang'a,O'Bryan,Morang'a,"@anthonyngari90 @mcpipita You will deal with no one. Relax this is a failed government, it's like a house built on sand. It thrived in lies but it's now fighting with itself. Ruto Vs truthful men, Sisi Wakenya tutapita katikati yenu.",15,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:17:42 PM",anthonyngari90; mcpipita,"Nyamira, Kenya","Kenyan Patriot, political and soccer lover. #COYG",,,FALSE,TRUE,FALSE,en,773,1410,259,7948,3702,0,0,773,,,https://pbs.twimg.com/profile_banners/141192391/1686167953,https://www.x.com/goonerobra,https://pbs.twimg.com/profile_images/1183048122278301696/p56kxU6B_normal.jpg,FALSE,FALSE,"5/7/2010, 5:05:09 PM"
1808157944250339400,2257365175,phanuelkasuni,phanuelK,phanuelK,,@WelBeast Haha lies for a living 🤣😅🤣 that must be Ruto,7,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:17:02 PM",WelBeast,,"financial consultant , analyst, investment expert.",,,TRUE,TRUE,FALSE,en,546,303,511,6666,10675,0,0,546,,,https://pbs.twimg.com/profile_banners/2257365175/1666699419,https://www.x.com/phanuelkasuni,https://pbs.twimg.com/profile_images/1752271568087007232/Y-UIrsZv_normal.jpg,FALSE,FALSE,"12/22/2013, 11:21:14 AM"
1808156579138588921,729720668938473472,mohamedfatuma21,Fatuma Mohamed M. Ali,Fatuma,Mohamed M. Ali,@mcpipita Our biggest problem is not just ruto must go only we need to change our system we have to change our culture of believe lies and tribalism.,156,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:11:37 PM",mcpipita,"Nairobi, Kenya",My job description is simple to advocate for women and girls &build a future🌍 where every marginalized woman&Girls has the tools to make their dreams a reality,,,FALSE,TRUE,FALSE,en,887,792,779,2478,1090,1,0,887,,,https://pbs.twimg.com/profile_banners/729720668938473472/1716554961,https://www.x.com/mohamedfatuma21,https://pbs.twimg.com/profile_images/1800280296333434881/GFtPS2w4_normal.jpg,FALSE,FALSE,"5/9/2016, 10:12:19 PM"
1808156313500721622,1425883851352645634,ROBERTO26530836,Roberts nyakwar Ajwang',Roberts,nyakwar Ajwang',"@mtejawilliam Dictators like Ruto belongs to kamiti , this country can't be run by murderers , Uda was found on lies and hypocrisy and it won't last , mark this tweet if you wish and tell Ruto that Kenya belongs to all of us not his incompetent cabinet and his few tribesmen , he's a killer.",9,0,0,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:10:33 PM",mtejawilliam,,"humble nurse clinical researcher,educator and responsible citizen, a mentor to the young generation and a patriot son of the soil who loves democracy & Equity.",,,TRUE,TRUE,FALSE,en,316,879,26,4952,2122,0,0,316,,,https://pbs.twimg.com/profile_banners/1425883851352645634/1711192003,https://www.x.com/ROBERTO26530836,https://pbs.twimg.com/profile_images/1804753067230834688/ZfXbY9uO_normal.jpg,FALSE,FALSE,"8/12/2021, 11:16:37 PM"
1808155176370356698,4337113576,QwuchD,Legal_Alien,Legal_Alien,,"@ConradKulo No lies, this has RUTO written all over it!",1011,0,3,0,1,0,FALSE,FALSE,FALSE,"7/2/2024, 8:06:02 PM",ConradKulo,nyahururu,"I try not to laugh at my puns, but we all know I’m hilarious🤗oh' yeah .. & my mom says I am special 😁♥️",,,FALSE,TRUE,FALSE,en,76,234,1,190,934,1,0,76,,,https://pbs.twimg.com/profile_banners/4337113576/1627535827,https://www.x.com/QwuchD,https://pbs.twimg.com/profile_images/1420611711086833664/9opkxJVC_normal.jpg,FALSE,FALSE,"12/1/2015, 11:36:33 AM"
1808155044925100348,1654033949096550400,onagi_1,))_Duet_((,))_Duet_((,,"Gachagua is doing to Ruto what Ruto did to Uhuru. 

Karma! 

The difference is:

&gt;Ruto used poor wanainchi through lies
&gt;Gachagua uses Sonko &amp; goons

#RutoMustGoNow
#GovtShutDown 
HAPPENING NOW Oscar Sudi 
Mungiki Uhuru Kenyatta 
Boniface Mwangi Recce
Quiver Kitengela Mtwapa",238,0,1,0,1,0,FALSE,FALSE,FALSE,"7/2/2024, 8:05:31 PM",,,,,,FALSE,TRUE,FALSE,en,78,35,217,2451,572,1,0,78,,,https://pbs.twimg.com/profile_banners/1654033949096550400/1690225358,https://www.x.com/onagi_1,https://pbs.twimg.com/profile_images/1683555150663696384/dRE2PMJu_normal.jpg,FALSE,FALSE,"5/4/2023, 1:03:35 PM"
1808154278608994352,343248416,wgathu,Voice of Reason,Voice,of Reason,"Right! Skulduggery, blame shifting,lies, denial, dishonesty displayed by president Ruto make it very difficult for Kenyans to trust, let alone dialogue with him. He must do right by the people of Kenya by stepping aside. Kenya needs a stable leader of integrity. He's neither.",14,0,1,0,0,0,FALSE,FALSE,FALSE,"7/2/2024, 8:02:28 PM",,Unknown,"Multi-Media Journalist/ Content Developer/ Editor
Speaks about human rights / justice/Diversity\Equity/Inclusion. 

Engage @ https://t.co/V77bYYaEoj",https://wanjagathu.substack.com,"https://wanjagathu.substack.com
http://wanjagathu.com",FALSE,TRUE,TRUE,en,1601,3333,78,11444,12665,19,0,1601,,,https://pbs.twimg.com/profile_banners/343248416/1666956762,https://www.x.com/wgathu,https://pbs.twimg.com/profile_images/1806083095965102080/gckCLDaa_normal.jpg,FALSE,FALSE,"7/27/2011, 1:21:58 PM"
